time,tip_velocity_B_1,tip_velocity_B_2,tip_velocity_B_3,tip_position_I_1,tip_position_I_2,tip_position_I_3
0.0934221909482762,-1.37240165405391,-1.59490702850624,0.0367673498919872,0.96720604662018,0.154557284654073,0.155700264260675
0.0942275546633476,-1.22270560315222,-1.43395867899433,0.0630764270019683,0.966648587024645,0.155535401400642,0.156853480118436
0.0950329183784189,-1.06884486383403,-1.26526598101601,0.0897036217126545,0.966172168839328,0.156404376943433,0.157887523705585
0.0958382820934903,-0.911341327196065,-1.08970984728626,0.11615366553518,0.965781435221826,0.157162273428085,0.158797345805483
0.0966436458085616,-0.751422262009658,-0.908171902346325,0.141955549640716,0.965480041306517,0.157807301550925,0.159578586705632
0.097449009523633,-0.588966203720435,-0.723093039422051,0.166679849333399,0.965270491064427,0.158337881332617,0.160227880558347
0.0982543732387043,-0.425789619344691,-0.53579716510069,0.189941425833999,0.965153999692923,0.158752895241085,0.160742941117092
0.0990597369537757,-0.263212960409554,-0.348369717050235,0.211401016227333,0.965130362821761,0.159051984263218,0.161122653733453
0.099865100668847,-0.102495474537541,-0.162935885658529,0.230761549188769,0.965197915914933,0.159235623259059,0.161367156633926
0.100670464383918,0.054743824332621,0.0189739709563834,0.247766361800665,0.965353602741736,0.159305105121518,0.161477764219389
0.10147582809899,0.207345272388425,0.195676195414947,0.26220043147476,0.965593101904562,0.159262522994508,0.161456794674011
0.102281191814061,0.354118595122477,0.365397026913377,0.273902288563972,0.965910914867659,0.159110701906167,0.161307683891374
0.103086555529132,0.494313622288041,0.52593044867953,0.282776072242598,0.966300461880029,0.15885308719757,0.161035218134811
0.103891919244204,0.626385131516951,0.675935650638135,0.288794413901311,0.966754220568321,0.15849378642834,0.160645590666778
0.104697282959275,0.749577653522476,0.813526316018293,0.291983543915801,0.96726391113105,0.158037798742736,0.16014615942199
0.105502646674346,0.862333798155227,0.937880039385196,0.292403572939368,0.96782068920731,0.157491126632841,0.159545290221041
0.106308010389418,0.963582575015608,1.04836472555982,0.290138611035408,0.968415391757536,0.156860676090956,0.158852173658943
0.107113374104489,1.05334338928061,1.14404149953242,0.285303697052388,0.969038814390789,0.15615407893642,0.158076558792464
0.10791873781956,1.13008676491162,1.22587076088408,0.278045219219928,0.969681956893376,0.155379626433389,0.157228399354428
