xi, x, y, z
3.549999999999999822e-01, 1.897996567528169365e+00, -1.045950618456752190e+00, 0.000000000000000000e+00
3.599999999999999867e-01, 1.919233885132738404e+00, -1.069100890364167666e+00, 0.000000000000000000e+00
3.649999999999999911e-01, 1.940367955844135350e+00, -1.092345458052573548e+00, 0.000000000000000000e+00
3.699999999999999956e-01, 1.961402285728442108e+00, -1.115680323734012491e+00, 0.000000000000000000e+00
3.750000000000000000e-01, 1.982340409656911495e+00, -1.139101554902732127e+00, 0.000000000000000000e+00
3.800000000000000044e-01, 2.003185889511542417e+00, -1.162605281856502915e+00, 0.000000000000000000e+00
3.850000000000000089e-01, 2.023942312475523142e+00, -1.186187695215313642e+00, 0.000000000000000000e+00
3.900000000000000133e-01, 2.044613289404690004e+00, -1.209845043438793066e+00, 0.000000000000000000e+00
3.950000000000000178e-01, 2.065202453276213213e+00, -1.233573630343496097e+00, 0.000000000000000000e+00
4.000000000000000222e-01, 2.085713457710756558e+00, -1.257369812621101701e+00, 0.000000000000000000e+00
4.050000000000000266e-01, 2.106149975564143961e+00, -1.281229997358052763e+00, 0.000000000000000000e+00
4.100000000000000311e-01, 2.126515697586669251e+00, -1.305150639559463643e+00, 0.000000000000000000e+00
4.150000000000000355e-01, 2.146814331141765564e+00, -1.329128239672415113e+00, 0.000000000000000000e+00
4.199999999999999845e-01, 2.167049598987146108e+00, -1.353159341116916936e+00, 0.000000000000000000e+00
4.249999999999999889e-01, 2.187225238109638425e+00, -1.377240527818731186e+00, 0.000000000000000000e+00
4.299999999999999933e-01, 2.207344998612529086e+00, -1.401368421746963522e+00, 0.000000000000000000e+00
4.349999999999999978e-01, 2.227412642651623198e+00, -1.425539680456188396e+00, 0.000000000000000000e+00
4.400000000000000022e-01, 2.247431943416701383e+00, -1.449750994633166812e+00, 0.000000000000000000e+00
4.450000000000000067e-01, 2.267406684155046648e+00, -1.473999085648223240e+00, 0.000000000000000000e+00
4.500000000000000111e-01, 2.287340657233812191e+00, -1.498280703111208645e+00, 0.000000000000000000e+00
4.550000000000000155e-01, 2.307237663237985625e+00, -1.522592622431942599e+00, 0.000000000000000000e+00
