xi, x, y, z
1.150000000000000050e-01, 7.220854473622865255e-01, -2.301847202005020618e-02, 0.000000000000000000e+00
1.199999999999999956e-01, 7.534395931382620315e-01, -2.498761361530623185e-02, 0.000000000000000000e+00
1.250000000000000000e-01, 7.847889982620999128e-01, -2.703084244307724093e-02, 0.000000000000000000e+00
1.300000000000000044e-01, 8.161335404812100069e-01, -2.914736514077827939e-02, 0.000000000000000000e+00
1.350000000000000089e-01, 8.474731030464970338e-01, -3.133638843025870341e-02, 0.000000000000000000e+00
1.400000000000000133e-01, 8.788075746517516329e-01, -3.359711914212798467e-02, 0.000000000000000000e+00
1.449999999999999900e-01, 9.101368493729450337e-01, -3.592876423924300233e-02, 0.000000000000000000e+00
1.499999999999999944e-01, 9.414608266075158438e-01, -3.833053083941967421e-02, 0.000000000000000000e+00
1.549999999999999989e-01, 9.727794110136389616e-01, -4.080162623726280025e-02, 0.000000000000000000e+00
1.600000000000000033e-01, 1.004092512449446417e+00, -4.334125792529278792e-02, 0.000000000000000000e+00
1.650000000000000078e-01, 1.035400045912250988e+00, -4.594863361421296782e-02, 0.000000000000000000e+00
1.700000000000000122e-01, 1.066701931477742171e+00, -4.862296125245280792e-02, 0.000000000000000000e+00
1.750000000000000167e-01, 1.097998094239202027e+00, -5.136344904487684382e-02, 0.000000000000000000e+00
1.799999999999999933e-01, 1.129288464246694268e+00, -5.416930547082393632e-02, 0.000000000000000000e+00
1.849999999999999978e-01, 1.160572976446289539e+00, -5.703973930131641529e-02, 0.000000000000000000e+00
1.900000000000000022e-01, 1.191851570619285816e+00, -5.997395961557721450e-02, 0.000000000000000000e+00
1.950000000000000067e-01, 1.223124191321442344e+00, -6.297117581679786968e-02, 0.000000000000000000e+00
2.000000000000000111e-01, 1.254390787822247111e+00, -6.603059764718929858e-02, 0.000000000000000000e+00
2.050000000000000155e-01, 1.285651314044214732e+00, -6.915143520232817920e-02, 0.000000000000000000e+00
2.099999999999999922e-01, 1.316905728502191897e+00, -7.233289894478886484e-02, 0.000000000000000000e+00
2.149999999999999967e-01, 1.348153994242739628e+00, -7.557419971708624618e-02, 0.000000000000000000e+00
2.200000000000000011e-01, 1.379396078783506008e+00, -7.887454875395434606e-02, 0.000000000000000000e+00
2.250000000000000056e-01, 1.410631954052695480e+00, -8.223315769391635610e-02, 0.000000000000000000e+00
2.300000000000000100e-01, 1.441861596328535500e+00, -8.564923859021281172e-02, 0.000000000000000000e+00
2.350000000000000144e-01, 1.473084986178832878e+00, -8.912200392108934888e-02, 0.000000000000000000e+00
2.399999999999999911e-01, 1.504302108400564109e+00, -9.265066659939541482e-02, 0.000000000000000000e+00
2.449999999999999956e-01, 1.535512951959544736e+00, -9.623443998158986989e-02, 0.000000000000000000e+00
2.500000000000000000e-01, 1.566717509930115382e+00, -9.987253787610911315e-02, 0.000000000000000000e+00
2.550000000000000044e-01, 1.597915779434964323e+00, -1.035641745510780531e-01, 0.000000000000000000e+00
2.600000000000000089e-01, 1.629107761584940528e+00, -1.073085647414950966e-01, 0.000000000000000000e+00
2.650000000000000133e-01, 1.660293461418989480e+00, -1.111049236557350023e-01, 0.000000000000000000e+00
2.700000000000000178e-01, 1.691472887844142958e+00, -1.149524669815158440e-01, 0.000000000000000000e+00
2.750000000000000222e-01, 1.722646053575572100e+00, -1.188504108912675772e-01, 0.000000000000000000e+00
2.800000000000000266e-01, 1.753812975076739278e+00, -1.227979720469173780e-01, 0.000000000000000000e+00
2.850000000000000311e-01, 1.784973672499615027e+00, -1.267943676041588252e-01, 0.000000000000000000e+00
2.899999999999999800e-01, 1.816128169624975142e+00, -1.308388152161099605e-01, 0.000000000000000000e+00
2.949999999999999845e-01, 1.847276493802788799e+00, -1.349305330364801991e-01, 0.000000000000000000e+00
2.999999999999999889e-01, 1.878418675892674639e+00, -1.390687397221641031e-01, 0.000000000000000000e+00
3.049999999999999933e-01, 1.909554750204457196e+00, -1.432526544353464326e-01, 0.000000000000000000e+00
3.099999999999999978e-01, 1.940684754438813719e+00, -1.474814968450648411e-01, 0.000000000000000000e+00
3.150000000000000022e-01, 1.971808729627974710e+00, -1.517544871282813235e-01, 0.000000000000000000e+00
3.200000000000000067e-01, 2.002926720076567246e+00, -1.560708459704598094e-01, 0.000000000000000000e+00
3.250000000000000111e-01, 2.034038773302489833e+00, -1.604297945656387170e-01, 0.000000000000000000e+00
3.300000000000000155e-01, 2.065144939977923588e+00, -1.648305546160486190e-01, 0.000000000000000000e+00
3.350000000000000200e-01, 2.096245273870408266e+00, -1.692723483312501276e-01, 0.000000000000000000e+00
3.400000000000000244e-01, 2.127339831784020863e+00, -1.737543984267973241e-01, 0.000000000000000000e+00
3.450000000000000289e-01, 2.158428673500637274e+00, -1.782759281224910175e-01, 0.000000000000000000e+00
3.500000000000000333e-01, 2.189511861721292973e+00, -1.828361611401422837e-01, 0.000000000000000000e+00
3.549999999999999822e-01, 2.220589462007643622e+00, -1.874343217009315499e-01, 0.000000000000000000e+00
3.599999999999999867e-01, 2.251661542723484732e+00, -1.920696345223377455e-01, 0.000000000000000000e+00
3.649999999999999911e-01, 2.282728174976409008e+00, -1.967413248146603622e-01, 0.000000000000000000e+00
3.699999999999999956e-01, 2.313789432559525849e+00, -2.014486182771170475e-01, 0.000000000000000000e+00
3.750000000000000000e-01, 2.344845391893268349e+00, -2.061907410935564511e-01, 0.000000000000000000e+00
3.800000000000000044e-01, 2.375896131967329961e+00, -2.109669199277928175e-01, 0.000000000000000000e+00
3.850000000000000089e-01, 2.406941734282628698e+00, -2.157763819185304355e-01, 0.000000000000000000e+00
3.900000000000000133e-01, 2.437982282793432542e+00, -2.206183546739559631e-01, 0.000000000000000000e+00
3.950000000000000178e-01, 2.469017863849512828e+00, -2.254920662659361807e-01, 0.000000000000000000e+00
4.000000000000000222e-01, 2.500048566138430406e+00, -2.303967452238848135e-01, 0.000000000000000000e+00
4.050000000000000266e-01, 2.531074480627887091e+00, -2.353316205282750262e-01, 0.000000000000000000e+00
4.100000000000000311e-01, 2.562095700508153495e+00, -2.402959216038159374e-01, 0.000000000000000000e+00
4.150000000000000355e-01, 2.593112321134629195e+00, -2.452888783123037819e-01, 0.000000000000000000e+00
4.199999999999999845e-01, 2.624124439970431322e+00, -2.503097209451675687e-01, 0.000000000000000000e+00
4.249999999999999889e-01, 2.655132156529098175e+00, -2.553576802156717895e-01, 0.000000000000000000e+00
4.299999999999999933e-01, 2.686135572317378983e+00, -2.604319872508578659e-01, 0.000000000000000000e+00
4.349999999999999978e-01, 2.717134790778077402e+00, -2.655318735831690979e-01, 0.000000000000000000e+00
4.400000000000000022e-01, 2.748129917233008701e+00, -2.706565711417967535e-01, 0.000000000000000000e+00
4.450000000000000067e-01, 2.779121058825995583e+00, -2.758053122437467697e-01, 0.000000000000000000e+00
4.500000000000000111e-01, 2.810108324465994567e+00, -2.809773295846623720e-01, 0.000000000000000000e+00
4.550000000000000155e-01, 2.841091824770229479e+00, -2.861718562293415480e-01, 0.000000000000000000e+00
4.600000000000000200e-01, 2.872071672007463938e+00, -2.913881256020670607e-01, 0.000000000000000000e+00
4.650000000000000244e-01, 2.903047980041286280e+00, -2.966253714766312055e-01, 0.000000000000000000e+00
4.700000000000000289e-01, 2.934020864273514828e+00, -3.018828279661763814e-01, 0.000000000000000000e+00
4.750000000000000333e-01, 2.964990441587633807e+00, -3.071597295127872496e-01, 0.000000000000000000e+00
4.799999999999999822e-01, 2.995956830292315853e+00, -3.124553108768680643e-01, 0.000000000000000000e+00
4.849999999999999867e-01, 3.026920150064994264e+00, -3.177688071263219949e-01, 0.000000000000000000e+00
4.899999999999999911e-01, 3.057880521895507631e+00, -3.230994536255167859e-01, 0.000000000000000000e+00
4.949999999999999956e-01, 3.088838068029795991e+00, -3.284464860240789985e-01, 0.000000000000000000e+00
5.000000000000000000e-01, 3.119792911913662259e+00, -3.338091402454789747e-01, 0.000000000000000000e+00
5.050000000000000044e-01, 3.150745178136575397e+00, -3.391866524754565404e-01, 0.000000000000000000e+00
5.100000000000000089e-01, 3.181694992375541986e+00, -3.445782591502935532e-01, 0.000000000000000000e+00
5.150000000000000133e-01, 3.212642481339012868e+00, -3.499831969448937152e-01, 0.000000000000000000e+00
5.200000000000000178e-01, 3.243587772710854189e+00, -3.554007027607451463e-01, 0.000000000000000000e+00
5.250000000000000222e-01, 3.274530995094341534e+00, -3.608300137137241403e-01, 0.000000000000000000e+00
5.300000000000000266e-01, 3.305472277956228222e+00, -3.662703671217591439e-01, 0.000000000000000000e+00
5.350000000000000311e-01, 3.336411751570821149e+00, -3.717210004923959810e-01, 0.000000000000000000e+00
5.400000000000000355e-01, 3.367349546964122364e+00, -3.771811515102148626e-01, 0.000000000000000000e+00
5.450000000000000400e-01, 3.398285795857980851e+00, -3.826500580241583016e-01, 0.000000000000000000e+00
5.500000000000000444e-01, 3.429220630614311816e+00, -3.881269580347487258e-01, 0.000000000000000000e+00
5.550000000000000488e-01, 3.460154184179305314e+00, -3.936110896812198834e-01, 0.000000000000000000e+00
5.600000000000000533e-01, 3.491086590027697056e+00, -3.991016912285499929e-01, 0.000000000000000000e+00
5.650000000000000577e-01, 3.522017982107039646e+00, -4.045980010544354410e-01, 0.000000000000000000e+00
5.700000000000000622e-01, 3.552948494782025790e+00, -4.100992576361931485e-01, 0.000000000000000000e+00
5.750000000000000666e-01, 3.583878262778793733e+00, -4.156046995375847763e-01, 0.000000000000000000e+00
5.799999999999999600e-01, 3.614807421129290876e+00, -4.211135653956088465e-01, 0.000000000000000000e+00
5.849999999999999645e-01, 3.645736105115616077e+00, -4.266250939072356307e-01, 0.000000000000000000e+00
5.899999999999999689e-01, 3.676664450214394364e+00, -4.321385238161156717e-01, 0.000000000000000000e+00
5.949999999999999734e-01, 3.707592592041160984e+00, -4.376530938992519437e-01, 0.000000000000000000e+00
5.999999999999999778e-01, 3.738520666294748107e+00, -4.431680429536580257e-01, 0.000000000000000000e+00
6.049999999999999822e-01, 3.769448808701667986e+00, -4.486826097830008409e-01, 0.000000000000000000e+00
6.099999999999999867e-01, 3.800377154960515202e+00, -4.541960331842326282e-01, 0.000000000000000000e+00
6.149999999999999911e-01, 3.831305840686348496e+00, -4.597075519342460614e-01, 0.000000000000000000e+00
6.199999999999999956e-01, 3.862235001355081021e+00, -4.652164047765186550e-01, 0.000000000000000000e+00
6.250000000000000000e-01, 3.893164772247863947e+00, -4.707218304077948057e-01, 0.000000000000000000e+00
6.300000000000000044e-01, 3.924095288395447412e+00, -4.762230674647855433e-01, 0.000000000000000000e+00
6.350000000000000089e-01, 3.955026684522550351e+00, -4.817193545109163533e-01, 0.000000000000000000e+00
6.400000000000000133e-01, 3.985959094992197027e+00, -4.872099300230966490e-01, 0.000000000000000000e+00
6.450000000000000178e-01, 4.016892653750041120e+00, -4.926940323785737319e-01, 0.000000000000000000e+00
6.500000000000000222e-01, 4.047827494268671167e+00, -4.981708998418165613e-01, 0.000000000000000000e+00
6.550000000000000266e-01, 4.078763749491909785e+00, -5.036397705514965573e-01, 0.000000000000000000e+00
6.600000000000000311e-01, 4.109701551779038731e+00, -5.090998825075111478e-01, 0.000000000000000000e+00
6.650000000000000355e-01, 4.140641032849067926e+00, -5.145504735581276634e-01, 0.000000000000000000e+00
6.700000000000000400e-01, 4.171582323724893904e+00, -5.199907813871980089e-01, 0.000000000000000000e+00
6.750000000000000444e-01, 4.202525554677494668e+00, -5.254200435014853010e-01, 0.000000000000000000e+00
6.800000000000000488e-01, 4.233470855170046399e+00, -5.308374972180794904e-01, 0.000000000000000000e+00
6.850000000000000533e-01, 4.264418353802021500e+00, -5.362423796519668606e-01, 0.000000000000000000e+00
6.900000000000000577e-01, 4.295368178253234248e+00, -5.416339277036882338e-01, 0.000000000000000000e+00
6.950000000000000622e-01, 4.326320455227842920e+00, -5.470113780471621556e-01, 0.000000000000000000e+00
7.000000000000000666e-01, 4.357275310398325274e+00, -5.523739671176088883e-01, 0.000000000000000000e+00
7.049999999999999600e-01, 4.388232868349381199e+00, -5.577209310996913416e-01, 0.000000000000000000e+00
7.099999999999999645e-01, 4.419193252521802506e+00, -5.630515059157258362e-01, 0.000000000000000000e+00
7.149999999999999689e-01, 4.450156585156284983e+00, -5.683649272141363396e-01, 0.000000000000000000e+00
7.199999999999999734e-01, 4.481122987237171174e+00, -5.736604303580561393e-01, 0.000000000000000000e+00
7.249999999999999778e-01, 4.512092578436168289e+00, -5.789372504140962716e-01, 0.000000000000000000e+00
7.299999999999999822e-01, 4.543065477055975521e+00, -5.841946221413188978e-01, 0.000000000000000000e+00
7.349999999999999867e-01, 4.574041799973861622e+00, -5.894317799804275060e-01, 0.000000000000000000e+00
7.399999999999999911e-01, 4.605021662585191855e+00, -5.946479580431358603e-01, 0.000000000000000000e+00
7.449999999999999956e-01, 4.636005178746859912e+00, -5.998423901017714277e-01, 0.000000000000000000e+00
7.500000000000000000e-01, 4.666992460720688740e+00, -6.050143095790877501e-01, 0.000000000000000000e+00
7.550000000000000044e-01, 4.697983619116723020e+00, -6.101629495383341650e-01, 0.000000000000000000e+00
7.600000000000000089e-01, 4.728978762836483440e+00, -6.152875426735482378e-01, 0.000000000000000000e+00
7.650000000000000133e-01, 4.759977999016141048e+00, -6.203873213001049880e-01, 0.000000000000000000e+00
7.700000000000000178e-01, 4.790981432969593001e+00, -6.254615173455200239e-01, 0.000000000000000000e+00
7.750000000000000222e-01, 4.821989168131496584e+00, -6.305093623405094716e-01, 0.000000000000000000e+00
7.800000000000000266e-01, 4.853001306000192194e+00, -6.355300874103764208e-01, 0.000000000000000000e+00
7.850000000000000311e-01, 4.884017946080579264e+00, -6.405229232665953232e-01, 0.000000000000000000e+00
7.900000000000000355e-01, 4.915039185826887369e+00, -6.454871001987704249e-01, 0.000000000000000000e+00
7.950000000000000400e-01, 4.946065120585384278e+00, -6.504218480668507718e-01, 0.000000000000000000e+00
8.000000000000000444e-01, 4.977095843536959663e+00, -6.553263962936632936e-01, 0.000000000000000000e+00
8.050000000000000488e-01, 5.008131445639701695e+00, -6.601999738577560839e-01, 0.000000000000000000e+00
8.100000000000000533e-01, 5.039172015571285357e+00, -6.650418092866173803e-01, 0.000000000000000000e+00
8.150000000000000577e-01, 5.070217639671379395e+00, -6.698511306501300222e-01, 0.000000000000000000e+00
8.200000000000000622e-01, 5.101268401883870318e+00, -6.746271655544942014e-01, 0.000000000000000000e+00
8.250000000000000666e-01, 5.132324383699088166e+00, -6.793691411363925736e-01, 0.000000000000000000e+00
8.300000000000000711e-01, 5.163385664095843985e+00, -6.840762840575994597e-01, 0.000000000000000000e+00
8.349999999999999645e-01, 5.194452319483483294e+00, -6.887478204999003539e-01, 0.000000000000000000e+00
8.399999999999999689e-01, 5.225524423643751248e+00, -6.933829761604312081e-01, 0.000000000000000000e+00
8.449999999999999734e-01, 5.256602047672632061e+00, -6.979809762473931922e-01, 0.000000000000000000e+00
8.499999999999999778e-01, 5.287685259922074721e+00, -7.025410454761489287e-01, 0.000000000000000000e+00
8.549999999999999822e-01, 5.318774125941629904e+00, -7.070624080657594845e-01, 0.000000000000000000e+00
8.599999999999999867e-01, 5.349868708419972307e+00, -7.115442877358930662e-01, 0.000000000000000000e+00
8.649999999999999911e-01, 5.380969067126387451e+00, -7.159859077041851316e-01, 0.000000000000000000e+00
8.699999999999999956e-01, 5.412075258852085291e+00, -7.203864906840455884e-01, 0.000000000000000000e+00
8.750000000000000000e-01, 5.443187337351501398e+00, -7.247452588828638964e-01, 0.000000000000000000e+00
8.800000000000000044e-01, 5.474305353283460462e+00, -7.290614340006958960e-01, 0.000000000000000000e+00
8.850000000000000089e-01, 5.505429354152257204e+00, -7.333342372294174849e-01, 0.000000000000000000e+00
8.900000000000000133e-01, 5.536559384248644911e+00, -7.375628892523061753e-01, 0.000000000000000000e+00
8.950000000000000178e-01, 5.567695484590752031e+00, -7.417466102441561127e-01, 0.000000000000000000e+00
9.000000000000000222e-01, 5.598837692864871762e+00, -7.458846198718410703e-01, 0.000000000000000000e+00
9.050000000000000266e-01, 5.629986043366216997e+00, -7.499761372953692717e-01, 0.000000000000000000e+00
9.100000000000000311e-01, 5.661140566939530494e+00, -7.540203811694937697e-01, 0.000000000000000000e+00
9.150000000000000355e-01, 5.692301290919646206e+00, -7.580165696457713542e-01, 0.000000000000000000e+00
9.200000000000000400e-01, 5.723468239071961783e+00, -7.619639203751881196e-01, 0.000000000000000000e+00
9.250000000000000444e-01, 5.754641431532807161e+00, -7.658616505113101658e-01, 0.000000000000000000e+00
9.300000000000000488e-01, 5.785820884749743875e+00, -7.697089767139774219e-01, 0.000000000000000000e+00
9.350000000000000533e-01, 5.817006611421800422e+00, -7.735051151535314862e-01, 0.000000000000000000e+00
9.400000000000000577e-01, 5.848198620439594819e+00, -7.772492815156254453e-01, 0.000000000000000000e+00
9.450000000000000622e-01, 5.879396916825413655e+00, -7.809406910066070129e-01, 0.000000000000000000e+00
9.500000000000000666e-01, 5.910601501673194313e+00, -7.845785583594473422e-01, 0.000000000000000000e+00
9.550000000000000711e-01, 5.941812372088429939e+00, -7.881620978403098832e-01, 0.000000000000000000e+00
9.599999999999999645e-01, 5.973029521128047747e+00, -7.916905232556763483e-01, 0.000000000000000000e+00
9.649999999999999689e-01, 6.004252937740168328e+00, -7.951630479600845236e-01, 0.000000000000000000e+00
9.699999999999999734e-01, 6.035482606703810760e+00, -7.985788848645128946e-01, 0.000000000000000000e+00
9.749999999999999778e-01, 6.066718508568588852e+00, -8.019372464453684568e-01, 0.000000000000000000e+00
9.799999999999999822e-01, 6.097960619594266163e+00, -8.052373447540931428e-01, 0.000000000000000000e+00
9.849999999999999867e-01, 6.129208911690312789e+00, -8.084783914274720207e-01, 0.000000000000000000e+00
9.899999999999999911e-01, 6.160463352355407984e+00, -8.116595976985230276e-01, 0.000000000000000000e+00
9.949999999999999956e-01, 6.191723904616874385e+00, -8.147801744081188957e-01, 0.000000000000000000e+00
1.000000000000000000e+00, 6.222990526970057168e+00, -8.178393320172394620e-01, 0.000000000000000000e+00
