xi, x, y, z
3.049999999999999933e-01, 1.871945662449279180e+00, -4.553679206422414083e-01, 0.000000000000000000e+00
3.099999999999999978e-01, 1.901804551963363510e+00, -4.660762460697738807e-01, 0.000000000000000000e+00
3.150000000000000022e-01, 1.931643210827591828e+00, -4.768396024551316281e-01, 0.000000000000000000e+00
3.200000000000000067e-01, 1.961461639041963689e+00, -4.876579897983143175e-01, 0.000000000000000000e+00
3.250000000000000111e-01, 1.991259836606479539e+00, -4.985314080993221153e-01, 0.000000000000000000e+00
3.300000000000000155e-01, 2.021037803521138265e+00, -5.094598573581551326e-01, 0.000000000000000000e+00
3.350000000000000200e-01, 2.050795539785940758e+00, -5.204433375748134250e-01, 0.000000000000000000e+00
3.400000000000000244e-01, 2.080533045400887016e+00, -5.314818487492967147e-01, 0.000000000000000000e+00
3.450000000000000289e-01, 2.110250320365977039e+00, -5.425753908816051130e-01, 0.000000000000000000e+00
3.500000000000000333e-01, 2.139947364681209940e+00, -5.537239639717387307e-01, 0.000000000000000000e+00
3.549999999999999822e-01, 2.169624178346586163e+00, -5.649275680196972349e-01, 0.000000000000000000e+00
3.599999999999999867e-01, 2.199280761362106595e+00, -5.761862030254809586e-01, 0.000000000000000000e+00
3.649999999999999911e-01, 2.228917113727770793e+00, -5.874998689890901238e-01, 0.000000000000000000e+00
3.699999999999999956e-01, 2.258533235443577869e+00, -5.988685659105242864e-01, 0.000000000000000000e+00
3.750000000000000000e-01, 2.288129126509529154e+00, -6.102922937897834466e-01, 0.000000000000000000e+00
3.800000000000000044e-01, 2.317704786925623761e+00, -6.217710526268678262e-01, 0.000000000000000000e+00
3.850000000000000089e-01, 2.347260216691862578e+00, -6.333048424217773142e-01, 0.000000000000000000e+00
3.900000000000000133e-01, 2.376795415808243828e+00, -6.448936631745119108e-01, 0.000000000000000000e+00
3.950000000000000178e-01, 2.406310384274768843e+00, -6.565375148850716158e-01, 0.000000000000000000e+00
4.000000000000000222e-01, 2.435805122091438069e+00, -6.682363975534565403e-01, 0.000000000000000000e+00
4.050000000000000266e-01, 2.465279629258250615e+00, -6.799903111796667954e-01, 0.000000000000000000e+00
4.100000000000000311e-01, 2.494733905775206484e+00, -6.917992557637019368e-01, 0.000000000000000000e+00
4.150000000000000355e-01, 2.524167951642306118e+00, -7.036632313055620758e-01, 0.000000000000000000e+00
4.199999999999999845e-01, 2.553581766859548630e+00, -7.155822378052474342e-01, 0.000000000000000000e+00
4.249999999999999889e-01, 2.582975351426935795e+00, -7.275562752627580121e-01, 0.000000000000000000e+00
4.299999999999999933e-01, 2.612348705344465394e+00, -7.395853436780936985e-01, 0.000000000000000000e+00
4.349999999999999978e-01, 2.641701828612139202e+00, -7.516694430512544933e-01, 0.000000000000000000e+00
4.400000000000000022e-01, 2.671034721229956332e+00, -7.638085733822405077e-01, 0.000000000000000000e+00
4.450000000000000067e-01, 2.700347383197917672e+00, -7.760027346710516305e-01, 0.000000000000000000e+00
4.500000000000000111e-01, 2.729639814516022334e+00, -7.882519269176878618e-01, 0.000000000000000000e+00
4.550000000000000155e-01, 2.758912015184270317e+00, -8.005561501221492016e-01, 0.000000000000000000e+00
4.600000000000000200e-01, 2.788163985202661621e+00, -8.129154042844355388e-01, 0.000000000000000000e+00
4.650000000000000244e-01, 2.817395724571196691e+00, -8.253296894045472065e-01, 0.000000000000000000e+00
4.700000000000000289e-01, 2.846607233289875971e+00, -8.377990054824840938e-01, 0.000000000000000000e+00
4.750000000000000333e-01, 2.875798511358698129e+00, -8.503233525182460895e-01, 0.000000000000000000e+00
4.799999999999999822e-01, 2.904969558777663607e+00, -8.629027305118328606e-01, 0.000000000000000000e+00
4.849999999999999867e-01, 2.934120375546772852e+00, -8.755371394632450732e-01, 0.000000000000000000e+00
4.899999999999999911e-01, 2.963250961666025862e+00, -8.882265793724822833e-01, 0.000000000000000000e+00
4.949999999999999956e-01, 2.992361317135422638e+00, -9.009710502395448239e-01, 0.000000000000000000e+00
5.000000000000000000e-01, 3.021451441954962736e+00, -9.137705520644323620e-01, 0.000000000000000000e+00
5.050000000000000044e-01, 3.050516062887672852e+00, -9.265783127455690105e-01, 0.000000000000000000e+00
5.100000000000000089e-01, 3.079585666757099105e+00, -9.393738961917501573e-01, 0.000000000000000000e+00
5.150000000000000133e-01, 3.108660253563241049e+00, -9.521573024029760246e-01, 0.000000000000000000e+00
5.200000000000000178e-01, 3.137739823306099129e+00, -9.649285313792461682e-01, 0.000000000000000000e+00
5.250000000000000222e-01, 3.166824375985672901e+00, -9.776875831205611433e-01, 0.000000000000000000e+00
5.300000000000000266e-01, 3.195913911601962365e+00, -9.904344576269207279e-01, 0.000000000000000000e+00
5.350000000000000311e-01, 3.225008430154968408e+00, -1.003169154898325033e+00, 0.000000000000000000e+00
5.400000000000000355e-01, 3.254107931644689256e+00, -1.015891674934773947e+00, 0.000000000000000000e+00
5.450000000000000400e-01, 3.283212416071126238e+00, -1.028602017736267138e+00, 0.000000000000000000e+00
5.500000000000000444e-01, 3.312321883434279357e+00, -1.041300183302805271e+00, 0.000000000000000000e+00
5.550000000000000488e-01, 3.341436333734148167e+00, -1.053986171634387903e+00, 0.000000000000000000e+00
5.600000000000000533e-01, 3.370555766970732670e+00, -1.066659982731015033e+00, 0.000000000000000000e+00
5.650000000000000577e-01, 3.399680183144032419e+00, -1.079321616592686883e+00, 0.000000000000000000e+00
5.700000000000000622e-01, 3.428809582254049637e+00, -1.091971073219403454e+00, 0.000000000000000000e+00
5.750000000000000666e-01, 3.457943964300781658e+00, -1.104608352611164301e+00, 0.000000000000000000e+00
5.799999999999999600e-01, 3.487083329284228927e+00, -1.117233454767969425e+00, 0.000000000000000000e+00
5.849999999999999645e-01, 3.516227677204392776e+00, -1.129846379689819935e+00, 0.000000000000000000e+00
5.899999999999999689e-01, 3.545377008061273205e+00, -1.142447127376714722e+00, 0.000000000000000000e+00
5.949999999999999734e-01, 3.574531321854868882e+00, -1.155035697828654229e+00, 0.000000000000000000e+00
5.999999999999999778e-01, 3.603690618585180250e+00, -1.167612091045638234e+00, 0.000000000000000000e+00
6.049999999999999822e-01, 3.632854898252207310e+00, -1.180176307027666738e+00, 0.000000000000000000e+00
6.099999999999999867e-01, 3.662024160855950061e+00, -1.192728345774739740e+00, 0.000000000000000000e+00
6.149999999999999911e-01, 3.691198406396409837e+00, -1.205268207286857907e+00, 0.000000000000000000e+00
6.199999999999999956e-01, 3.720377634873583972e+00, -1.217795891564020128e+00, 0.000000000000000000e+00
6.250000000000000000e-01, 3.749561846287475131e+00, -1.230311398606227291e+00, 0.000000000000000000e+00
6.300000000000000044e-01, 3.778751040638081093e+00, -1.242814728413478731e+00, 0.000000000000000000e+00
6.350000000000000089e-01, 3.807945217925404524e+00, -1.255305880985775335e+00, 0.000000000000000000e+00
6.400000000000000133e-01, 3.837144378149442314e+00, -1.267784856323115994e+00, 0.000000000000000000e+00
6.450000000000000178e-01, 3.866348521310195796e+00, -1.280251654425501373e+00, 0.000000000000000000e+00
6.500000000000000222e-01, 3.895557647407667190e+00, -1.292706275292931695e+00, 0.000000000000000000e+00
6.550000000000000266e-01, 3.924771756441852943e+00, -1.305148718925406293e+00, 0.000000000000000000e+00
6.600000000000000311e-01, 3.953990848412753945e+00, -1.317578985322925389e+00, 0.000000000000000000e+00
6.650000000000000355e-01, 3.983214923320371970e+00, -1.329997074485489428e+00, 0.000000000000000000e+00
6.700000000000000400e-01, 4.012443981164705242e+00, -1.342402986413097743e+00, 0.000000000000000000e+00
6.750000000000000444e-01, 4.041678021945754651e+00, -1.354796721105750779e+00, 0.000000000000000000e+00
6.800000000000000488e-01, 4.070917045663519751e+00, -1.367178278563448535e+00, 0.000000000000000000e+00
6.850000000000000533e-01, 4.100161052318000543e+00, -1.379547658786190789e+00, 0.000000000000000000e+00
6.900000000000000577e-01, 4.129410041909197027e+00, -1.391904861773977764e+00, 0.000000000000000000e+00
6.950000000000000622e-01, 4.158664014437110090e+00, -1.404249887526809237e+00, 0.000000000000000000e+00
7.000000000000000666e-01, 4.187922969901738846e+00, -1.416582736044685209e+00, 0.000000000000000000e+00
7.049999999999999600e-01, 4.217186908303082404e+00, -1.428903407327605457e+00, 0.000000000000000000e+00
7.099999999999999645e-01, 4.246455829641142543e+00, -1.441211901375571092e+00, 0.000000000000000000e+00
7.149999999999999689e-01, 4.275729733915919262e+00, -1.453508218188581003e+00, 0.000000000000000000e+00
7.199999999999999734e-01, 4.305008621127409896e+00, -1.465792357766635412e+00, 0.000000000000000000e+00
7.249999999999999778e-01, 4.334292491275617998e+00, -1.478064320109734542e+00, 0.000000000000000000e+00
7.299999999999999822e-01, 4.363581344360541792e+00, -1.490324105217877948e+00, 0.000000000000000000e+00
7.349999999999999867e-01, 4.392875180382181277e+00, -1.502571713091066297e+00, 0.000000000000000000e+00
7.399999999999999911e-01, 4.422173999340536454e+00, -1.514807143729299366e+00, 0.000000000000000000e+00
7.449999999999999956e-01, 4.451477801235607323e+00, -1.527030397132576711e+00, 0.000000000000000000e+00
7.500000000000000000e-01, 4.480786586067394772e+00, -1.539241473300898999e+00, 0.000000000000000000e+00
7.550000000000000044e-01, 4.510151419811896822e+00, -1.551432785312704787e+00, 0.000000000000000000e+00
7.600000000000000089e-01, 4.539542430101580095e+00, -1.563542298201607172e+00, 0.000000000000000000e+00
7.650000000000000133e-01, 4.568959616936443702e+00, -1.575570011967606820e+00, 0.000000000000000000e+00
7.700000000000000178e-01, 4.598402980316490307e+00, -1.587515926610703509e+00, 0.000000000000000000e+00
7.750000000000000222e-01, 4.627872520241717247e+00, -1.599380042130897461e+00, 0.000000000000000000e+00
7.800000000000000266e-01, 4.657368236712124521e+00, -1.611162358528188454e+00, 0.000000000000000000e+00
7.850000000000000311e-01, 4.686890129727714793e+00, -1.622862875802576488e+00, 0.000000000000000000e+00
7.900000000000000355e-01, 4.716438199288485400e+00, -1.634481593954061118e+00, 0.000000000000000000e+00
7.950000000000000400e-01, 4.746012445394437229e+00, -1.646018512982643012e+00, 0.000000000000000000e+00
8.000000000000000444e-01, 4.775612868045571169e+00, -1.657473632888322390e+00, 0.000000000000000000e+00
8.050000000000000488e-01, 4.805239467241885443e+00, -1.668846953671098143e+00, 0.000000000000000000e+00
8.100000000000000533e-01, 4.834892242983381827e+00, -1.680138475330971382e+00, 0.000000000000000000e+00
8.150000000000000577e-01, 4.864571195270057657e+00, -1.691348197867941439e+00, 0.000000000000000000e+00
8.200000000000000622e-01, 4.894276324101916487e+00, -1.702476121282008759e+00, 0.000000000000000000e+00
8.250000000000000666e-01, 4.924007629478955650e+00, -1.713522245573172675e+00, 0.000000000000000000e+00
8.300000000000000711e-01, 4.953765111401176036e+00, -1.724486570741433855e+00, 0.000000000000000000e+00
8.349999999999999645e-01, 4.983548769868578532e+00, -1.735369096786791854e+00, 0.000000000000000000e+00
8.399999999999999689e-01, 5.013358604881162250e+00, -1.746169823709247337e+00, 0.000000000000000000e+00
8.449999999999999734e-01, 5.043194616438926303e+00, -1.756888751508799640e+00, 0.000000000000000000e+00
8.499999999999999778e-01, 5.073056804541872467e+00, -1.767525880185448983e+00, 0.000000000000000000e+00
8.549999999999999822e-01, 5.102945169189999852e+00, -1.778081209739195367e+00, 0.000000000000000000e+00
8.599999999999999867e-01, 5.132859710383306684e+00, -1.788554740170038793e+00, 0.000000000000000000e+00
8.649999999999999911e-01, 5.162800428121796514e+00, -1.798946471477979259e+00, 0.000000000000000000e+00
8.699999999999999956e-01, 5.192767322405467567e+00, -1.809256403663016988e+00, 0.000000000000000000e+00
8.750000000000000000e-01, 5.222760393234319842e+00, -1.819484536725151536e+00, 0.000000000000000000e+00
8.800000000000000044e-01, 5.252779640608352452e+00, -1.829630870664382902e+00, 0.000000000000000000e+00
8.850000000000000089e-01, 5.282825064527568060e+00, -1.839695405480711976e+00, 0.000000000000000000e+00
8.900000000000000133e-01, 5.312896664991964002e+00, -1.849678141174137647e+00, 0.000000000000000000e+00
8.950000000000000178e-01, 5.342994442001540278e+00, -1.859579077744660136e+00, 0.000000000000000000e+00
9.000000000000000222e-01, 5.373118395556299554e+00, -1.869398215192280110e+00, 0.000000000000000000e+00
9.050000000000000266e-01, 5.403268525656239163e+00, -1.879135553516996904e+00, 0.000000000000000000e+00
9.100000000000000311e-01, 5.433444832301359995e+00, -1.888791092718810960e+00, 0.000000000000000000e+00
9.150000000000000355e-01, 5.463647315491662049e+00, -1.898364832797721835e+00, 0.000000000000000000e+00
9.200000000000000400e-01, 5.493875975227145325e+00, -1.907856773753729751e+00, 0.000000000000000000e+00
9.250000000000000444e-01, 5.524130811507809824e+00, -1.917266915586834486e+00, 0.000000000000000000e+00
9.300000000000000488e-01, 5.554411824333655545e+00, -1.926595258297036928e+00, 0.000000000000000000e+00
9.350000000000000533e-01, 5.584719013704683377e+00, -1.935841801884335744e+00, 0.000000000000000000e+00
9.400000000000000577e-01, 5.615052379620891543e+00, -1.945006546348731824e+00, 0.000000000000000000e+00
9.450000000000000622e-01, 5.645411922082280931e+00, -1.954089491690225167e+00, 0.000000000000000000e+00
9.500000000000000666e-01, 5.675797641088852430e+00, -1.963090637908815328e+00, 0.000000000000000000e+00
9.550000000000000711e-01, 5.706209536640603375e+00, -1.972009985004502308e+00, 0.000000000000000000e+00
9.599999999999999645e-01, 5.736647608737538206e+00, -1.980847532977286773e+00, 0.000000000000000000e+00
9.649999999999999689e-01, 5.767111857379652484e+00, -1.989603281827168058e+00, 0.000000000000000000e+00
9.699999999999999734e-01, 5.797602282566948872e+00, -1.998277231554146161e+00, 0.000000000000000000e+00
9.749999999999999778e-01, 5.828118884299425595e+00, -2.006869382158221526e+00, 0.000000000000000000e+00
9.799999999999999822e-01, 5.858661662577083540e+00, -2.015379733639393489e+00, 0.000000000000000000e+00
9.849999999999999867e-01, 5.889230617399923595e+00, -2.023808285997663603e+00, 0.000000000000000000e+00
9.899999999999999911e-01, 5.919825748767944873e+00, -2.032155039233030092e+00, 0.000000000000000000e+00
9.949999999999999956e-01, 5.950447056681146485e+00, -2.040419993345493399e+00, 0.000000000000000000e+00
1.000000000000000000e+00, 5.981094541139530207e+00, -2.048603148335053969e+00, 0.000000000000000000e+00
