xi, x, y, z
1.499999999999999944e-01, 9.387598292864837157e-01, -7.325264980466704434e-02, 0.000000000000000000e+00
1.549999999999999989e-01, 9.698212662772367487e-01, -7.795861841903112266e-02, 0.000000000000000000e+00
1.600000000000000033e-01, 1.000862919547009566e+00, -8.279336810479558106e-02, 0.000000000000000000e+00
1.650000000000000078e-01, 1.031884500341435862e+00, -8.775528311326832864e-02, 0.000000000000000000e+00
1.700000000000000122e-01, 1.062885738928224688e+00, -9.284274952501549161e-02, 0.000000000000000000e+00
1.750000000000000167e-01, 1.093866384336076747e+00, -9.805415537813057247e-02, 0.000000000000000000e+00
1.799999999999999933e-01, 1.124826204093734461e+00, -1.033878907907549716e-01, 0.000000000000000000e+00
1.849999999999999978e-01, 1.155764983969259863e+00, -1.088423480778985958e-01, 0.000000000000000000e+00
1.900000000000000022e-01, 1.186682527709568946e+00, -1.144159218626549235e-01, 0.000000000000000000e+00
1.950000000000000067e-01, 1.217578656780331503e+00, -1.201070091819301661e-01, 0.000000000000000000e+00
2.000000000000000111e-01, 1.248453210106291511e+00, -1.259140095867257170e-01, 0.000000000000000000e+00
2.050000000000000155e-01, 1.279306043812051819e+00, -1.318353252370817741e-01, 0.000000000000000000e+00
2.099999999999999922e-01, 1.310137030963412608e+00, -1.378693609917822638e-01, 0.000000000000000000e+00
2.149999999999999967e-01, 1.340946061309305382e+00, -1.440145244928917045e-01, 0.000000000000000000e+00
2.200000000000000011e-01, 1.371733041024374877e+00, -1.502692262452024197e-01, 0.000000000000000000e+00
2.250000000000000056e-01, 1.402497892452269967e+00, -1.566318796907017752e-01, 0.000000000000000000e+00
2.300000000000000100e-01, 1.433240553849689292e+00, -1.631009012781406420e-01, 0.000000000000000000e+00
2.350000000000000144e-01, 1.463960979131217144e+00, -1.696747105277606749e-01, 0.000000000000000000e+00
2.399999999999999911e-01, 1.494659137615016231e+00, -1.763517300913150787e-01, 0.000000000000000000e+00
2.449999999999999956e-01, 1.525335013769402170e+00, -1.831303858074341262e-01, 0.000000000000000000e+00
2.500000000000000000e-01, 1.555988606960327258e+00, -1.900091067524148358e-01, 0.000000000000000000e+00
2.550000000000000044e-01, 1.586619931199852784e+00, -1.969863252865598768e-01, 0.000000000000000000e+00
2.600000000000000089e-01, 1.617229014895589234e+00, -2.040604770961124137e-01, 0.000000000000000000e+00
2.650000000000000133e-01, 1.647815900601174999e+00, -2.112300012308789832e-01, 0.000000000000000000e+00
2.700000000000000178e-01, 1.678380644767803576e+00, -2.184933401376428219e-01, 0.000000000000000000e+00
